osmid,y,x,street_count,highway,ref,geometry
1331930338,-11.9813244,-77.0428359,4,,,POINT (-77.0428359 -11.9813244)
632136931,-12.0681638,-77.1579211,3,,,POINT (-77.1579211 -12.0681638)
791160047,-12.0732533,-77.0349936,4,traffic_signals,,POINT (-77.03499360000001 -12.0732533)
791160050,-12.063023,-77.0285392,4,,,POINT (-77.0285392 -12.063023)
1757095156,-11.8393156,-77.1589588,3,,,POINT (-77.15895879999999 -11.8393156)
1330652406,-12.0413025,-77.0203515,4,,,POINT (-77.0203515 -12.0413025)
2658903287,-12.101687,-77.0187781,3,,,POINT (-77.01877810000001 -12.101687)
2658903286,-12.1019406,-77.0184197,3,,,POINT (-77.0184197 -12.1019406)
263922937,-12.1206127,-77.0172828,4,,,POINT (-77.0172828 -12.1206127)
263922938,-12.1206016,-77.0159706,4,,,POINT (-77.0159706 -12.1206016)
263922939,-12.1205596,-77.0146573,4,,,POINT (-77.0146573 -12.1205596)
263922940,-12.1205428,-77.0137733,4,,,POINT (-77.0137733 -12.1205428)
263922941,-12.120533,-77.0132634,4,,,POINT (-77.0132634 -12.120533)
5468824835,-12.0796513,-76.9359796,3,,,POINT (-76.9359796 -12.0796513)
263922949,-12.1177936,-77.0087371,4,,,POINT (-77.0087371 -12.1177936)
1844716807,-12.1631338,-76.996014,3,,,POINT (-76.996014 -12.1631338)
6292428306,-12.0192235,-77.0793823,3,,,POINT (-77.07938230000001 -12.0192235)
4363592973,-11.99447,-77.1100234,3,,,POINT (-77.1100234 -11.99447)
3672712461,-12.0234893,-77.0909853,4,,,POINT (-77.0909853 -12.0234893)
791160079,-12.0635048,-77.0210761,4,,,POINT (-77.0210761 -12.0635048)
1273636111,-12.2019491,-76.9767483,4,,,POINT (-76.9767483 -12.2019491)
791160081,-12.0917869,-77.0139196,4,traffic_signals,,POINT (-77.01391959999999 -12.0917869)
1757095183,-11.8395655,-77.1581273,3,,,POINT (-77.1581273 -11.8395655)
1331930387,-11.9781407,-77.0377322,3,,,POINT (-77.03773219999999 -11.9781407)
3792807188,-12.2207148,-76.9322281,4,,,POINT (-76.9322281 -12.2207148)
1331930389,-11.969483,-77.0421308,3,,,POINT (-77.0421308 -11.969483)
791160089,-12.0636817,-77.0337045,4,,,POINT (-77.0337045 -12.0636817)
309372187,-12.0676625,-77.1330803,3,,,POINT (-77.1330803 -12.0676625)
383788319,-12.2059003,-77.0023684,4,,,POINT (-77.00236839999999 -12.2059003)
5194687779,-11.8289805,-77.0465893,3,,,POINT (-77.04658929999999 -11.8289805)
690201892,-12.0480906,-77.0593233,4,,,POINT (-77.0593233 -12.0480906)
1296147751,-11.9635236,-77.0709768,3,crossing,,POINT (-77.0709768 -11.9635236)
263922985,-12.1176834,-77.0088144,4,,,POINT (-77.00881440000001 -12.1176834)
1273865513,-12.2029252,-77.0153409,4,,,POINT (-77.0153409 -12.2029252)
607233321,-12.0820286,-77.0979333,4,,,POINT (-77.09793329999999 -12.0820286)
1331930416,-11.9708485,-77.041366,3,,,POINT (-77.041366 -11.9708485)
383788338,-12.2076048,-77.0011097,3,,,POINT (-77.0011097 -12.2076048)
4377781559,-11.9490762,-76.7208295,3,,,POINT (-76.72082949999999 -11.9490762)
421242171,-12.1266779,-76.9766855,3,,,POINT (-76.9766855 -12.1266779)
4373194045,-12.067577,-76.9577977,3,,,POINT (-76.9577977 -12.067577)
791160126,-12.0627157,-77.0262445,4,,,POINT (-77.0262445 -12.0627157)
791160133,-12.0808497,-76.9935234,4,,,POINT (-76.9935234 -12.0808497)
1296147782,-11.9768557,-77.0602207,3,,,POINT (-77.0602207 -11.9768557)
548808007,-12.0732569,-77.1214268,4,,,POINT (-77.12142679999999 -12.0732569)
1273963847,-12.0577969,-77.0684818,4,,,POINT (-77.0684818 -12.0577969)
1843209546,-12.0116432,-77.0893034,4,,,POINT (-77.08930340000001 -12.0116432)
1296147787,-11.9650125,-77.0680868,3,,,POINT (-77.0680868 -11.9650125)
1843209548,-12.0192456,-77.0763898,4,,,POINT (-77.0763898 -12.0192456)
791160141,-12.0633253,-77.0197087,4,,,POINT (-77.0197087 -12.0633253)
1843209547,-12.0191919,-77.0762476,4,,,POINT (-77.0762476 -12.0191919)
1843209549,-12.0193077,-77.076187,4,,,POINT (-77.076187 -12.0193077)
1843209552,-12.0284718,-77.0443991,4,,,POINT (-77.04439910000001 -12.0284718)
1843209550,-12.019349,-77.0763302,4,,,POINT (-77.0763302 -12.019349)
6292546899,-11.8356195,-77.0538664,3,,,POINT (-77.0538664 -11.8356195)
273950037,-11.9307193,-77.0724727,3,motorway_junction,23B,POINT (-77.07247270000001 -11.9307193)
1831118166,-11.8544265,-77.0034499,4,,,POINT (-77.00344990000001 -11.8544265)
1757095256,-11.8402756,-77.1551746,4,,,POINT (-77.1551746 -11.8402756)
1831118171,-11.8630992,-77.0077055,3,,,POINT (-77.0077055 -11.8630992)
409478491,-12.0889909,-77.0838238,3,,,POINT (-77.0838238 -12.0889909)
4332528998,-12.1987661,-76.9798082,4,,,POINT (-76.97980819999999 -12.1987661)
3968673127,-12.1062678,-77.0275233,3,,,POINT (-77.0275233 -12.1062678)
1344415080,-11.94296,-76.9927555,4,,,POINT (-76.9927555 -11.94296)
1273832820,-11.9750974,-76.7683854,4,,,POINT (-76.7683854 -11.9750974)
791160182,-12.0612279,-77.0148956,4,,,POINT (-77.0148956 -12.0612279)
1273898360,-12.1669437,-76.9204805,3,,,POINT (-76.9204805 -12.1669437)
1415718268,-12.1286031,-76.985169,4,traffic_signals,,POINT (-76.985169 -12.1286031)
607233405,-12.0803708,-77.0947485,4,,,POINT (-77.09474849999999 -12.0803708)
1415718272,-12.1290538,-76.9839653,4,,,POINT (-76.98396529999999 -12.1290538)
827106689,-12.0336877,-77.043999,3,traffic_signals,,POINT (-77.043999 -12.0336877)
1831118208,-11.8454762,-77.0007391,4,,,POINT (-77.0007391 -11.8454762)
450340224,-12.0608782,-77.1157709,4,,,POINT (-77.1157709 -12.0608782)
1843209604,-12.0570253,-77.0638099,4,traffic_signals,,POINT (-77.0638099 -12.0570253)
1843209605,-12.0570478,-77.0639326,4,traffic_signals,,POINT (-77.0639326 -12.0570478)
6129427844,-12.071871,-76.998038,3,,,POINT (-76.99803799999999 -12.071871)
1843209608,-12.0796445,-77.0612637,4,,,POINT (-77.0612637 -12.0796445)
1843209609,-12.083925,-77.0818925,4,,,POINT (-77.0818925 -12.083925)
263923083,-12.1242603,-77.0130351,5,,,POINT (-77.0130351 -12.1242603)
791160205,-12.0631169,-77.0292401,4,traffic_signals,,POINT (-77.0292401 -12.0631169)
1843209613,-12.0860782,-77.0890481,4,,,POINT (-77.0890481 -12.0860782)
1843209615,-12.088465,-77.080716,4,,,POINT (-77.080716 -12.088465)
1843209618,-12.090151,-77.0815909,4,,,POINT (-77.08159089999999 -12.090151)
1344415124,-11.9468687,-76.9868688,3,,,POINT (-76.9868688 -11.9468687)
1757095318,-11.8407128,-77.1549203,3,,,POINT (-77.1549203 -11.8407128)
791160216,-12.0636093,-77.0218719,4,,,POINT (-77.02187189999999 -12.0636093)
566535578,-12.0367817,-77.0661342,4,,,POINT (-77.06613419999999 -12.0367817)
5446411682,-12.203684,-76.9061108,3,,,POINT (-76.90611079999999 -12.203684)
5446411683,-12.2034659,-76.9063073,3,,,POINT (-76.90630729999999 -12.2034659)
3918898598,-11.9467928,-77.0704968,3,,,POINT (-77.0704968 -11.9467928)
5059093929,-11.8190882,-77.1666723,3,,,POINT (-77.1666723 -11.8190882)
4455867818,-11.9987131,-77.0553636,3,,,POINT (-77.05536360000001 -11.9987131)
1831118251,-11.8559887,-77.0038264,3,,,POINT (-77.00382639999999 -11.8559887)
471049645,-12.0592538,-76.9754181,4,,,POINT (-76.9754181 -12.0592538)
791160239,-12.0641596,-77.0260622,4,,,POINT (-77.0260622 -12.0641596)
5059093935,-11.8185259,-77.1670826,3,,,POINT (-77.1670826 -11.8185259)
791160242,-12.0833102,-77.0139833,4,,,POINT (-77.01398330000001 -12.0833102)
791160246,-12.0644344,-77.0283513,4,,,POINT (-77.0283513 -12.0644344)
1273931190,-12.1763901,-76.9514282,3,,,POINT (-76.9514282 -12.1763901)
1344415161,-11.9384494,-76.9893962,3,,,POINT (-76.9893962 -11.9384494)
1273701818,-12.2442416,-76.9254637,4,,,POINT (-76.92546369999999 -12.2442416)
263923136,-12.1219087,-77.0129287,4,,,POINT (-77.0129287 -12.1219087)
2166203841,-12.0678019,-77.0974757,3,,,POINT (-77.0974757 -12.0678019)
263923138,-12.1243107,-77.0128635,4,traffic_signals,,POINT (-77.01286349999999 -12.1243107)
4354647491,-12.1022197,-77.016443,4,,,POINT (-77.016443 -12.1022197)
4354647490,-12.1023573,-77.0164598,4,,,POINT (-77.01645980000001 -12.1023573)
3673105861,-12.0340644,-77.078313,3,,,POINT (-77.07831299999999 -12.0340644)
1273963973,-12.1878082,-76.9891646,4,,,POINT (-76.9891646 -12.1878082)
1752671690,-12.1237372,-76.9570563,3,,,POINT (-76.9570563 -12.1237372)
791160270,-12.0618803,-77.0198836,4,,,POINT (-77.0198836 -12.0618803)
1752671698,-12.124406,-76.9589884,4,,,POINT (-76.9589884 -12.124406)
1752671699,-12.1243569,-76.9570815,3,,,POINT (-76.9570815 -12.1243569)
1746707924,-12.0269305,-76.921425,4,,,POINT (-76.921425 -12.0269305)
1745790421,-11.9723264,-76.8392277,4,,,POINT (-76.8392277 -11.9723264)
3673105878,-12.0319567,-77.0744382,3,,,POINT (-77.0744382 -12.0319567)
1331930578,-11.9803881,-77.0395294,4,,,POINT (-77.03952940000001 -11.9803881)
1344415196,-11.9467225,-76.9870752,3,,,POINT (-76.98707520000001 -11.9467225)
3080889821,-12.1082847,-76.9782397,3,,,POINT (-76.9782397 -12.1082847)
1273767390,-12.1254789,-76.9591269,4,,,POINT (-76.9591269 -12.1254789)
4168394207,-12.0666088,-76.988569,3,,,POINT (-76.988569 -12.0666088)
1273636322,-12.0241549,-77.0019481,3,,,POINT (-77.00194810000001 -12.0241549)
1273701859,-12.0365261,-76.9629395,4,,,POINT (-76.9629395 -12.0365261)
1745790434,-11.9743358,-76.8387787,4,,,POINT (-76.83877870000001 -11.9743358)
1752671719,-12.1254014,-76.9508429,3,,,POINT (-76.9508429 -12.1254014)
1835738600,-12.1677738,-76.9195796,3,,,POINT (-76.91957960000001 -12.1677738)
6255158760,-12.1446285,-76.8347165,1,,,POINT (-76.8347165 -12.1446285)
1752671721,-12.1256678,-76.9509987,3,,,POINT (-76.9509987 -12.1256678)
1746707947,-12.0287979,-76.9239921,4,,,POINT (-76.92399210000001 -12.0287979)
6131131883,-12.0928721,-77.0621804,3,traffic_signals,,POINT (-77.0621804 -12.0928721)
1746707950,-12.0288746,-76.9239083,4,,,POINT (-76.92390829999999 -12.0288746)
3235587567,-12.0734608,-77.0164592,4,,,POINT (-77.0164592 -12.0734608)
309372407,-12.063061,-77.1351257,4,,,POINT (-77.1351257 -12.063061)
4168394232,-12.0715669,-76.9857826,3,,,POINT (-76.98578259999999 -12.0715669)
3673105913,-12.0295187,-77.0780275,4,,,POINT (-77.0780275 -12.0295187)
3673105911,-12.0297701,-77.076848,3,,,POINT (-77.076848 -12.0297701)
627058172,-12.0679937,-77.114949,4,,,POINT (-77.114949 -12.0679937)
627058176,-12.0681125,-77.1149719,4,traffic_signals,,POINT (-77.1149719 -12.0681125)
2068555267,-12.0724887,-77.0508901,3,,,POINT (-77.0508901 -12.0724887)
1757095428,-11.8414831,-77.1544216,4,,,POINT (-77.15442160000001 -11.8414831)
638363141,-12.0787304,-77.0622849,4,,,POINT (-77.06228489999999 -12.0787304)
1753032199,-12.167074,-76.9518449,3,,,POINT (-76.9518449 -12.167074)
1745790471,-11.9777423,-76.7782464,3,,,POINT (-76.7782464 -11.9777423)
289318409,-12.1267075,-77.0027291,3,,,POINT (-77.0027291 -12.1267075)
1753032202,-12.1682183,-76.9510753,3,,,POINT (-76.9510753 -12.1682183)
638363143,-12.0790544,-77.061736,4,,,POINT (-77.061736 -12.0790544)
638363146,-12.0794173,-77.0611347,3,,,POINT (-77.0611347 -12.0794173)
1746707985,-12.0303703,-76.9225259,3,,,POINT (-76.9225259 -12.0303703)
1723409938,-12.1889302,-76.9630328,4,,,POINT (-76.96303279999999 -12.1889302)
1344415249,-11.9434393,-76.9821606,4,,,POINT (-76.9821606 -11.9434393)
1746707990,-12.0304014,-76.9252093,3,,,POINT (-76.92520930000001 -12.0304014)
1273865751,-12.2102141,-76.9143236,4,,,POINT (-76.9143236 -12.2102141)
8793957912,-12.0172244,-77.0518318,3,crossing,,POINT (-77.0518318 -12.0172244)
1746707995,-12.0306915,-76.9257048,3,,,POINT (-76.92570480000001 -12.0306915)
1752671773,-12.1272813,-76.956638,3,,,POINT (-76.956638 -12.1272813)
1112090143,-12.0664636,-76.9929466,3,,,POINT (-76.9929466 -12.0664636)
1746708000,-12.0311434,-76.9261054,3,,,POINT (-76.9261054 -12.0311434)
2090444325,-12.1890579,-76.9246594,4,,,POINT (-76.9246594 -12.1890579)
4365329958,-12.0166327,-77.0980045,3,,,POINT (-77.0980045 -12.0166327)
4333981474,-12.0637728,-77.0599617,3,,,POINT (-77.0599617 -12.0637728)
2487166502,-11.8430715,-77.0883937,3,,,POINT (-77.0883937 -11.8430715)
4333981475,-12.0591313,-77.0585996,3,,,POINT (-77.05859959999999 -12.0591313)
1344415273,-11.942221,-76.9964852,4,,,POINT (-76.9964852 -11.942221)
1844389424,-11.9971439,-77.0097906,4,,,POINT (-77.0097906 -11.9971439)
1844389425,-11.9973176,-77.0097379,4,,,POINT (-77.0097379 -11.9973176)
3992266291,-12.0706558,-77.0252424,3,,,POINT (-77.0252424 -12.0706558)
1844389427,-12.001568,-77.0085929,4,traffic_signals,,POINT (-77.0085929 -12.001568)
1835738675,-12.1774327,-76.9394752,4,,,POINT (-76.9394752 -12.1774327)
4333981477,-12.0588848,-77.0585634,3,,,POINT (-77.0585634 -12.0588848)
1844389432,-12.0058635,-77.0059159,4,,,POINT (-77.00591590000001 -12.0058635)
5452965433,-12.1747978,-76.9160941,1,,,POINT (-76.9160941 -12.1747978)
1844389434,-12.0059868,-77.0058355,4,,,POINT (-77.0058355 -12.0059868)
1844389433,-12.0059742,-77.0061255,4,,,POINT (-77.0061255 -12.0059742)
1844389435,-12.006096,-77.0060481,4,,,POINT (-77.0060481 -12.006096)
495232569,-12.1495349,-76.8710177,4,,,POINT (-76.8710177 -12.1495349)
5452965432,-12.173638,-76.9166704,4,,,POINT (-76.9166704 -12.173638)
386115129,-12.1222676,-77.0058424,4,,,POINT (-77.00584240000001 -12.1222676)
1344415294,-11.9426676,-76.9840218,4,,,POINT (-76.98402179999999 -11.9426676)
1753032250,-12.1713527,-76.9574775,3,,,POINT (-76.9574775 -12.1713527)
1440130631,-12.028698,-77.0867107,3,,,POINT (-77.0867107 -12.028698)
409478730,-12.0928948,-77.0755902,4,,,POINT (-77.07559019999999 -12.0928948)
1273701962,-12.0677309,-77.0093699,3,,,POINT (-77.0093699 -12.0677309)
9688983118,-12.0054503,-77.0616239,3,,,POINT (-77.0616239 -12.0054503)
3758368337,-12.1810465,-76.9927539,3,,,POINT (-76.9927539 -12.1810465)
1752671828,-12.12869,-76.9515576,3,,,POINT (-76.9515576 -12.12869)
1752671832,-12.1288938,-76.9504547,3,,,POINT (-76.95045469999999 -12.1288938)
1273767516,-12.1987036,-76.9260663,4,,,POINT (-76.9260663 -12.1987036)
1158424156,-12.0632974,-76.9517313,4,,,POINT (-76.95173130000001 -12.0632974)
1273734749,-12.0451796,-76.9806848,3,,,POINT (-76.98068480000001 -12.0451796)
1745856095,-12.0143831,-76.8167429,3,,,POINT (-76.81674289999999 -12.0143831)
1745856097,-12.0145229,-76.817051,3,,,POINT (-76.81705100000001 -12.0145229)
2068555367,-12.0800141,-77.0375725,4,,,POINT (-77.0375725 -12.0800141)
1723410023,-12.1903423,-76.9621977,4,,,POINT (-76.9621977 -12.1903423)
1577952874,-12.043228,-76.9700718,5,,,POINT (-76.9700718 -12.043228)
1577952877,-12.0476159,-76.9700631,4,,,POINT (-76.9700631 -12.0476159)
1273833071,-12.0548348,-77.0467467,4,,,POINT (-77.0467467 -12.0548348)
1752671856,-12.1294741,-76.9518286,3,,,POINT (-76.9518286 -12.1294741)
1577952883,-12.0473047,-76.9689192,3,,,POINT (-76.9689192 -12.0473047)
1752671860,-12.129427,-76.9532914,3,,,POINT (-76.9532914 -12.129427)
3611960953,-12.075123,-77.0538083,4,,,POINT (-77.0538083 -12.075123)
1753032319,-12.1743076,-76.9499789,4,,,POINT (-76.9499789 -12.1743076)
475735682,-12.0967539,-77.0246976,4,traffic_signals,,POINT (-77.0246976 -12.0967539)
1757095554,-11.8430761,-77.1533902,3,,,POINT (-77.1533902 -11.8430761)
1745790597,-11.9860986,-76.8343362,3,,,POINT (-76.8343362 -11.9860986)
1752671879,-12.1297969,-76.9519003,3,,,POINT (-76.95190030000001 -12.1297969)
1745790607,-11.9867862,-76.8360003,3,,,POINT (-76.83600029999999 -11.9867862)
1710761616,-12.0119386,-76.8084148,4,,,POINT (-76.80841479999999 -12.0119386)
1577952913,-12.0381716,-76.9652521,4,traffic_signals,,POINT (-76.9652521 -12.0381716)
1577952911,-12.047297,-76.9692021,4,,,POINT (-76.9692021 -12.047297)
1577952915,-12.0412825,-76.9639365,3,,,POINT (-76.9639365 -12.0412825)
4366968468,-12.0253372,-77.0771698,3,,,POINT (-77.07716979999999 -12.0253372)
1753032335,-12.1757243,-76.9509179,4,,,POINT (-76.95091789999999 -12.1757243)
4374210198,-11.8221502,-77.1599609,4,,,POINT (-77.1599609 -11.8221502)
1753032343,-12.176435,-76.9509979,4,,,POINT (-76.9509979 -12.176435)
1273833112,-12.1811605,-76.956094,4,,,POINT (-76.95609399999999 -12.1811605)
1753032346,-12.176773,-76.9515294,3,,,POINT (-76.9515294 -12.176773)
1753032349,-12.1772432,-76.9498885,4,,,POINT (-76.9498885 -12.1772432)
1752671905,-12.1302111,-76.9519721,3,,,POINT (-76.95197210000001 -12.1302111)
1577952929,-12.0413302,-76.9640484,3,,,POINT (-76.9640484 -12.0413302)
1753032353,-12.1778571,-76.9509434,3,,,POINT (-76.9509434 -12.1778571)
1745790629,-12.0025056,-76.8725639,4,,,POINT (-76.8725639 -12.0025056)
1344415395,-11.9418847,-76.9851893,3,,,POINT (-76.9851893 -11.9418847)
1753032354,-12.1781875,-76.9515167,3,,,POINT (-76.9515167 -12.1781875)
1745790632,-12.0059765,-76.9041237,3,,,POINT (-76.9041237 -12.0059765)
1752671913,-12.1303058,-76.9519933,3,,,POINT (-76.9519933 -12.1303058)
1745790633,-12.008219,-76.905263,3,,,POINT (-76.90526300000001 -12.008219)
1752671915,-12.1303438,-76.9537843,3,,,POINT (-76.9537843 -12.1303438)
1577952940,-12.0285744,-76.9650957,3,,,POINT (-76.96509570000001 -12.0285744)
1844848296,-12.1736055,-77.0008933,3,,,POINT (-77.0008933 -12.1736055)
1753032357,-12.1783071,-76.9494657,3,,,POINT (-76.9494657 -12.1783071)
1752671921,-12.1303857,-76.951092,3,,,POINT (-76.951092 -12.1303857)
1753032368,-12.1788213,-76.949674,3,,,POINT (-76.949674 -12.1788213)
1577952947,-12.0419925,-76.9670713,4,,,POINT (-76.9670713 -12.0419925)
1745790644,-12.011528,-76.9002516,3,,,POINT (-76.9002516 -12.011528)
263923381,-12.1268723,-77.0146379,3,,,POINT (-77.0146379 -12.1268723)
1577952950,-12.0376251,-76.9639275,4,,,POINT (-76.9639275 -12.0376251)
1577952951,-12.0565715,-76.9691064,4,,,POINT (-76.9691064 -12.0565715)
1577952948,-12.0473229,-76.9696265,3,,,POINT (-76.9696265 -12.0473229)
1752671923,-12.1304133,-76.9505747,4,,,POINT (-76.9505747 -12.1304133)
1760798394,-11.8645705,-77.1452649,3,,,POINT (-77.1452649 -11.8645705)
1752671925,-12.1304533,-76.9498225,4,,,POINT (-76.9498225 -12.1304533)
1577952957,-12.0424913,-76.9668601,3,,,POINT (-76.96686010000001 -12.0424913)
1577952960,-12.0475235,-76.9701006,4,,,POINT (-76.97010059999999 -12.0475235)
1344415428,-11.9413858,-76.9865436,3,,,POINT (-76.9865436 -11.9413858)
9206605509,-12.0302314,-77.0425345,3,,,POINT (-77.0425345 -12.0302314)
1753032391,-12.1794547,-76.9509943,3,,,POINT (-76.9509943 -12.1794547)
9206605512,-12.0299034,-77.0429548,3,,,POINT (-77.0429548 -12.0299034)
1752671951,-12.1312202,-76.9545823,3,,,POINT (-76.9545823 -12.1312202)
1674225360,-12.1971117,-76.9703552,4,,,POINT (-76.9703552 -12.1971117)
1273833173,-11.9335479,-76.6901892,3,,,POINT (-76.69018920000001 -11.9335479)
1674225366,-12.2124561,-76.9685099,4,,,POINT (-76.9685099 -12.2124561)
1674225367,-12.2088394,-76.9677975,3,,,POINT (-76.9677975 -12.2088394)
1753032407,-12.1798913,-76.9509289,3,,,POINT (-76.95092889999999 -12.1798913)
1753032411,-12.1803441,-76.9508642,3,,,POINT (-76.9508642 -12.1803441)
1344415451,-11.9445569,-76.9903275,4,,,POINT (-76.99032750000001 -11.9445569)
1273833185,-12.081641,-77.0328873,3,,,POINT (-77.0328873 -12.081641)
1752671970,-12.1314154,-76.9547291,3,,,POINT (-76.95472909999999 -12.1314154)
1753032418,-12.1807901,-76.9508026,3,,,POINT (-76.9508026 -12.1807901)
1752671972,-12.1313787,-76.9619229,3,,,POINT (-76.9619229 -12.1313787)
1657677541,-12.1908413,-76.9437065,3,,,POINT (-76.9437065 -12.1908413)
1273865955,-12.1335772,-76.9399858,3,,,POINT (-76.9399858 -12.1335772)
1710761704,-12.0118348,-76.804246,4,,,POINT (-76.80424600000001 -12.0118348)
1710761708,-12.0115157,-76.8042882,3,,,POINT (-76.8042882 -12.0115157)
31041260,-11.9977285,-77.0550446,4,traffic_signals,,POINT (-77.0550446 -11.9977285)
1273505520,-12.2008539,-76.9848317,4,,,POINT (-76.9848317 -12.2008539)
1657677553,-12.191628,-76.943235,3,,,POINT (-76.943235 -12.191628)
1657677555,-12.1918508,-76.9463931,4,,,POINT (-76.94639309999999 -12.1918508)
1753032436,-12.1816894,-76.9512139,4,,,POINT (-76.9512139 -12.1816894)
1753032437,-12.1816469,-76.9501569,3,,,POINT (-76.9501569 -12.1816469)
1657677560,-12.1922767,-76.9461433,3,,,POINT (-76.9461433 -12.1922767)
1752671994,-12.1315759,-76.9497598,3,,,POINT (-76.9497598 -12.1315759)
1753032443,-12.1820457,-76.9504949,3,,,POINT (-76.9504949 -12.1820457)
1752671997,-12.1316069,-76.9522879,4,,,POINT (-76.9522879 -12.1316069)
1344415485,-11.9460419,-76.9880872,4,,,POINT (-76.9880872 -11.9460419)
6453470975,-12.3770064,-76.7820041,3,,,POINT (-76.78200409999999 -12.3770064)
1273734914,-12.1892274,-76.9281262,4,,,POINT (-76.92812619999999 -12.1892274)
1657677574,-12.1930417,-76.9456683,4,,,POINT (-76.94566829999999 -12.1930417)
1657677575,-12.1932498,-76.9488308,4,,,POINT (-76.9488308 -12.1932498)
181937927,-12.0090943,-76.8284141,3,,,POINT (-76.8284141 -12.0090943)
1273767691,-12.045523,-77.1071715,3,,,POINT (-77.10717150000001 -12.045523)
1273833227,-12.1790313,-76.9510749,3,,,POINT (-76.95107489999999 -12.1790313)
4343408400,-12.0784272,-77.0798588,3,,,POINT (-77.0798588 -12.0784272)
4343408401,-12.0782885,-77.0799592,3,,,POINT (-77.0799592 -12.0782885)
1657677588,-12.1936738,-76.9485725,3,,,POINT (-76.9485725 -12.1936738)
1657677590,-12.1938115,-76.945202,3,,,POINT (-76.94520199999999 -12.1938115)
4351534870,-12.1969067,-76.9969413,3,,,POINT (-76.9969413 -12.1969067)
4789184280,-12.132487,-76.9549666,3,,,POINT (-76.95496660000001 -12.132487)
1273964317,-12.2316901,-76.9389088,4,,,POINT (-76.93890879999999 -12.2316901)
